,mwe,label,sentence,type,pred_mean,pred_cls,new_label
2066,против течения,L," Поплыли, [MASK], ближе к другому берегу, где поглубже. С ветками, листвой нависшими с деревьев на самом крае берега.

 - Иван Викторович сказал, в той стороне мост построили, дно чистили, плавать хорошо, - грёб [MASK] Андрей, разнеся ноги на стороны и уперевшись в поперечины.

 - Желаемый мой и потребный, есть редкая песня, ""Вьюн над водой"", в Москве пустые голосами хрипуши на сценах её не поют. Я петь не умею, словами расскажу.
",PP,0,0,1
2067,против течения,L,"С апреля по октябрь большую часть свободного времени их семья, как и большинство других, проводила на даче. Добирались туда на речном трамвайчике [MASK] час, а обратно по течению значительно быстрее. Часто отправлялись на моторной лодке. 
- А ведь реки когда-то не было... - сказал отец.
- Не было? - с удивлением открыла рот Яна.
",PP,1,1,1
2068,против течения,L,"""А если бы я был болен и не мог поехать?"" - думал Иосиф, глядя на мокрые плицы пароходика, которыми тот шлёпал по воде за кормой. Плыли [MASK] Енисея, на юг. Вот туда, к Красноярску, а потом и дальше, домой, в Грузию, где когда-то дал рекомендацию в подпольщики сопляку-студенту Розенфельду, теперешнему Каменеву, и потянулись мысли. Остро захотелось в духан, в грузинскую компанию с вином и разговорами, с зурначами. Чудился запах шашлыков, родные мелодии. Поймал себя на том, что готов расплакаться.


",PP,0,1,1
2069,против течения,L," 	Мужичок, радостно: - Вот так... Точно так же... Пошли за водой, а к берегу пришла лодка [MASK], на ней икона, свеча... А на том берегу - он, Стефан...
 
 
",PP,1,1,1
2070,против течения,L,"Зинаида Степанова поискала глазами какую-нибудь ветку, нашла куст высокой полыни, сорвала и бросила в воду, чтобы узнать, куда течет река. Узнав, куда река движется, полынь поплыла вправо от неё, Зинаида Степанова пошла влево, [MASK]. Она долго шла и никак не могла никуда дойти, и ей казалось, что она стоит на одном месте, вернее идет на одном месте. Внутри её сердца жила забота. Перебирает ногами в белых туфлях-лодочках без каблуков, в которые постоянно попадает песок и натирает ноги, снимает туфли, идет босиком, наступая ступнями на горячие ракушки и мелкие камушки, а стоит на месте.",PP,1,1,1
2071,против течения,L,"олько не зевать, стоя [MASK]. Ожидая, когда течение принесет рыбу, чтобы метким ударом, проткнуть ее, и выбросить на берег к корзинам, изготовленным из прибрежного кустарника. Главное не прозевать летящую прямо на ловца рыбину, некоторые экземпляры которой достигали настолько приличных размеров, что дотащить добычу до берега в одиночку, было тяжело. Но только свистни и малявки, только-только миновавшие возраст ничтожных собирателей кореньев, со всех ног кинутся помогать удачливому ловцу, доставлять пойманную рыбину на берег. Останется лишь командовать ими, направлять неловкие и неумелы",PP,0,1,1
2072,против течения,L," Вышли в реку. Быстро сплавились вдоль всего приплеска почти до Буйного быка, а потом двинулись [MASK] к тому месту, где взрыхленной породой была завалена кромка судового хода. Впереди показались крупные хлопья пены, будто ведущие хоровод.",PP,0,1,1
2073,против течения,L,"  """"Повторно приглашать мальчишку в воду не пришлось. Он мигом разделся, с разм """"а """"ху влетел в воду. Нырнул, пропал и снова объявился на поверхности за несколько метров от берега. Размашистыми саженками сиганул [MASK]. Затем, устав, расслабленно перевернулся на спину и отдал себя в полное распоряжение плавного течения, жмуря гл """"а """"за от ярких солнечных лучей...",PP,1,1,1
2074,против течения,L, С попутным ветром и [MASK] поплывешь (коми.).,PP,0,0,1
2075,против течения,L,"Старшина Протас Назарыч велел отслужить коленопреклонный молебен за счастливо пройденный путь, - он очень боялся, что их могут перехватить Булгары. Теперь хотя и будет тяжело плыть - [MASK], - но все-таки спокойнее - цармиссы на своих лодчонках не посмеют перекрыть им путь на воде, а на берег он не выйдет.",PP,1,0,1
2076,против течения,L,"мой воды, скидываю сандалии и, балансируя на скользких камнях позволяю реке дойти мне до коленей. Уже не чувствую боли от порезов, потому что ноги охватывает жуткий холод. Лоб мой в поту, а ноги во льду. Быстро на берег! Потом, обувшись, опять захожу в воду, укладываю кувшин между камнями горлышком [MASK], а сам хлебаю из ладошки эту хрустальную водицу. Сводит зубы. Мама, если б увидела, упала бы в обморок: ""Армик! Горло застудишь, с ума сошел, сынок!""
   Путь наверх - самое тяжкое. Сразу нестерпимо жарко, острые камни, те же колючки. Главное - не выронить, не разбить кувшин! Как-то мн",PP,1,1,1
2077,против течения,L," По течению гребет один, [MASK] - десять (вьет.).",PP,0,0,1
2078,против течения,L,"616. О, как трудно выйти в открытое море, правя [MASK]...
617. Не держи свой язык за чужими зубами.

",PP,0,1,1
2079,против течения,L,"...В самом начале июня дядя Жора вез всех нас на дачу, и на Кировском мосту, сквозь бегущие узорчатые решетки, я разглядел идущий по воде катер. Это был он! Катер шел [MASK], в сторону Ладоги. Я знал, что на мосту остановка запрещена, и промолчал... Дядя Жора свернул на Петровскую набережную, к Авроре, и парапет закрыл, спрятал от меня воду, оставив в воздухе лишь ее незримое присутствие и светлые блики в окнах домов на набережной. Мысленным взором я досмотрел схваченную с моста картину - и не увидел за катером чаек...",PP,1,1,1
2080,против течения,L," Эта болтанка создавала иллюзию быстрого хода, на самом деле бот едва продвигался [MASK] - делал за час не более пятисот метров. Сейчас он находился на полпути к острову, на котором было лежбище тюленей.",PP,1,1,1
2081,против течения,L,"Катер терся автомобильными покрышками о брус причала, удерживаясь [MASK], и бородач, открыв дверь рубки, махнул нам рукой и показал на сходни, которые следовало положить, если мы побоимся шагнуть через расползающуюся щелку. ",PP,1,1,1
2082,против течения,L,"шла громадный голубоватый камень, у которого они сидели. Ну конечно же, это было спасение: у подножия камня она увидела небольшой ручеёк, текущий неизвестно откуда и неизвестно куда. Отчаяния больше не было. Теперь оставалось лишь хорошенько подумать - в каком направлении надо идти - по течению или [MASK]. Если идти вверх по течению, то вполне возможно, что  где-то выше струя, как обычный подземный родничок,  просто вытекает из расщелины скалы. В то время как внизу она обязательно должна куда-то впадать, может быть даже в протекающую недалеко от их дома речку Прегель, которую немцы, ка",PP,1,1,1
2083,против течения,L,"Я скакнул на палубу и подал дяде Жоре крепкую доску с наколоченными планками. Взяв мать за руки, словно они водили хоровод, отец с дядей Жорой завели ее на борт. Мы поднялись в просторную рубку, и катер, взревев двигателем, упруго пошел [MASK] - на этот раз плавной дугой, распрямляя прежний вопросительный знак.",PP,1,1,1
2084,против течения,L,"времени, с разбегу нырнул в прохладную воду и поплыл, как плавал когда-то на тренировках. Пусть не мастер, но нормативы кандидата в мастера спорта по плаванию он в институте выполнял. Вода приятно отвлекла от тяжёлых дум, и Владимир отдался её власти, забыв про берег. Когда, услышав призывные крики и свист, оглянулся, то увидел, что заплыл очень далеко и что с теплохода ему подают сигналы вернуться. Владимира не пугало, что теперь нужно будет плыть [MASK] - его мышцы были достаточно сильны и упруги. Развернувшись, он воспользовался несколькими стилями и достаточно быстро достиг берега.",PP,1,1,1
2085,против течения,L,"	Сперва было трудно - они шли [MASK], да к тому же двигались к середине реки, где течение сильнее, чтобы проследовать мимо Новгорода на солидном расстоянии, дабы не видно было их лиц. Так объяснил Годрик. Дир не очень понял, для чего это нужно, но спорить не стал.",PP,1,1,1
2086,против течения,L,"ается по ногам. Осторожно ступая по каменистому дну, погрузилась поглубже - так, что вода дошла до живота. Загорелое тело отражалось в спокойном зелёно-голубом потоке. Она шла всё дальше, дальше и, когда вода достигла груди, окунулась. Вынырнула и снова погрузилась с головой. Потом тихонько поплыла [MASK]. Перевернулась на спину, и поток медленно и осторожно понёс её. Она с интересом наблюдала за облаками, которые, благодаря своим причудливым формам, были похожи то на загадочных и неведомых зверей, то на человеческие очертания...
Окунувшись в последний раз, Алёна вышла на берег. На её ",PP,1,1,1
2087,против течения,L,"- это не волга впадает в каспийское море, а каспийское море впадает в волгу - сказала, плывя [MASK], рыбешка 
 
Выпрями пути!   
",PP,0,0,1
2097,не на своем месте,I,"За полтора десятка лет либеральное телевидение взрастило культ сверхбогатого человека, в результате чего у нас каждый туалетный работник или официант станционного буфета делает вид, что вообще-то он директор банка, случайно оказавшийся [MASK], и мыть-подносить- это вовсе не его обязанность, он здесь временно и случайно. Тут вовсе не пресловутый жезл генерала, который каждый солдат носит в своем ранце. Здесь новая мораль успеха и неуспеха, воспетая худшими образцами телевидения. Увы, телевидение внесло самый значительный вклад в разрушение здоровой трудовой морали, сделало почти всё ",PP,0,0,0
2098,не на своем месте,I,"и определенном состоянии души можно увидеть всю красоту этого мира. Не всегда легко в это поверить, но все прекрасно, и телевышка на заднем плане, и пар, поднимающийся из дыры в асфальте, и лужи. Но немногие люди могут это увидеть, потому что не многие по-настоящему счастливы. Большинство находится [MASK]. Общество диктует, что престижно, а что нет, а вместе с тем любая профессия заслуживает уважение. Есть же, к примеру, человек, который ходит по туалетам с отверткой и с помощью этого нехитрого инструмента сливает воду в писсуарах. Это, во всяком случае, лучше, чем быть неохиппи с и",PP,0,1,0
2099,не на своем месте,I,"    В ресторанах Аркадий бывал лишь пару раз, в ранней молодости, с будущей женой. Чувствовал он себя здесь крайне неловко, словно оказался [MASK], чужой и посторонний. Но в тот вечер, едва сев за столик, Аркадий увидел в центре зала, возле маленького оркестра, рыжеватую испуганную девочку. Она явно смущалась, переминаясь с ноги на ногу... Аркадий понял, что девочка здесь - новичок. А потом она запела... Никогда в своей жизни Аркадий не слышал, чтобы кто-нибудь так пел... ",PP,0,0,0
2100,не на своем месте,I," Ломп озаглавил свою статью Бой с противником, просочившимся в боевые порядки. И здесь все [MASK]. Шел как раз другого характера бой, бой нашего полка  в полном окружении. Вполне естественно, что я написал резкий протест против статьи Ломп и приложил свое описание боя в Думбрэвице, попросил редакцию Суворовского натиска опубликовать это описание, чтобы устранить таким образом вопиющее искажение фактов майором Ломп. Свой материал срочно направил газете.",PP,0,1,0
2101,не на своем месте,L,"Но поверьте моему слову: даже одна-единственная [MASK] стоящая запятая выпирает из текста, как дохлая вмерзшая в лед ворона выпирает из гладкой поверхности катка. Она мало помешает тем, кто скользит по катку одним лишь взглядом, да и то не очень внимательно. Но по-настоящему хороший читатель - тот, который самолично спускается на лед, - непременно зацепится за нее коньком. Неужели Вам не жаль хороших читателей?""",PP,1,0,1
2102,не на своем месте,L," 	Панина в самом деле была в кабинете, но  сидела [MASK], а за столом для совещаний, почему-то рядом с Муслиным. Напротив них, спиной к двери, сидел еще кто-то, смутно Андрею знакомый.",PP,0,1,1
2112,гладить по голове,I,"Я метнулся назад к матери, обнял, стал судорожно [MASK].",VP,1,1,0
2113,гладить по голове,I," Естественно, что при такой официальной жесткости к перебежчикам со стороны советских властей его не могли по[MASK], несмотря на прошлые заслуги.",VP,1,0,0
2114,гладить по голове,I," Да некому выслушать их каприз. Некому побаловать, хотя бы по[MASK], утешить. Чем старше становится человек, тем больше он внутренне одинок. Давно нет ни мамы, ни папы, которые любили, прощали и жалели. А может быть, не любили, не прощали и не жалели.",VP,0,0,0
2115,гладить по голове,L,"- Тебя надо по[MASK], чтобы ты выпила со мной вина? - догадывается он.",VP,0,0,1
2116,гладить по голове,L," 	Снова грохнуло снаружи, и Ширин съежилась, и левой грудью закрыла Лелю лицо. Он отстранился, сел на лежанке, обхватил ее руками и стал [MASK], успокаивая. И успокоил. Спокойная Ширин неумело положила ладони ему на виски, приблизилась, и неумело поцеловала в губы.",VP,1,1,1
2117,гладить по голове,L," 	Некоторое время Детин молчал. Любава ждала все спокойнее. Ранее он казался ей монолитом, глыбой, стеной, а теперь вот проявил слабость. Захотелось его приласкать, по[MASK], поцеловать в губы первой.",VP,1,1,1
2118,гладить по голове,L," - Мне нравится твоя коса... Именно коса... Как у маленькой девочки, которую хочется ласкать, [MASK]...",VP,0,1,1
2119,гладить по голове,L," -- Очень. -- Ли захотелось потрогать попутчика, например, по[MASK]. Она едва заметно пошевельнулась в стенах шубы, но он с усмешкой предупредил:",VP,1,1,1
2120,гладить по голове,L,"ло и помех - ни Татьяны, ни её мальчика, считала Катька. Любимый дядя Витя остался в собственной квартире совершенно один! Ну, и подкараулила его, когда появился однажды вечером под хмельком. Уже знала, под хмельком все мужчины покладистее, даже строгий отец, у которого можно выпросить после аванса или получки на новую кофточку или на капроновые чулки. Да и дядя Витя забывал в такие дни хмуриться - улыбался, шутил. Мог даже по щёчке потрепать или по[MASK]. А так как под ""градусом"" он приходил домой не менее двух раз в месяц, то Катькин расчёт оказался совершенно точным и оправдался.",VP,1,0,1
2121,гладить по голове,L,"всегда была мной недовольна, как и отец. Она говорила это прямо, как он, не часто, но... Ее глаза - они говорили это лучше слов, как и глаза отца. И те, и другие смотрели на меня с отвращением, хотя я была смышленой и жизнерадостной, и в целом людям нравилась. Незнакомые тетеньки в очередях могли по[MASK] и сказать: ""Какая хорошенькая. Какая помощница - вот с кем родителям повезло!"". Но мои собственные предки не хвалили меня никогда. Я была одной из лучших учениц в школе, старалась быть образцовым ребенком дома, мне не нужно было помогать с уроками. Короче, со мной не было никаких  ",VP,1,1,1
2122,гладить по голове,L,"десь, на дне ванны. Я хочу поехать к Оле, но не могу к ней поехать, потому что это ее тело, ее ребенок и ее выбор. Она хочет сделать все так, словно это маленькая плановая операция, ничего особенного, я ее понимаю. Милая, милая Оля, я бы хотела сегодня оказаться рядом с тобой, держать тебя за руку, [MASK], говорить  """"что ты, все хорошо, ты же знаешь, я тебя люблю """". Я бы хотела сегодня оказаться твоей мамой, взять тебя на руки, вынести из больничной палаты, отвезти домой, уложить в постель, напоить чаем с малиной, сделать вид, что это ангина. Милая Оля, я вряд ли смогу даже поднят",VP,0,0,1
2123,гладить по голове,L,"лет прошло, как появился, еще совсем мал был, а бесстрашен, лез всюду, клочья так и летели, вечно возвращался с царапинами на носу, потом уже к старости остепенился, обнаглел, стал изощренным в проказах, чувствовал полную безнаказанность, царем ходил по дворцу, только меня и признавал, давал себя по[MASK], а попробуй, дотронься до ушей или спины - сразу лапой, величественный был кот, как и подобает, а умирать ушел к чужаку, и кого выбрал - раба, к старости получившего волю. Ничего не поделать, чужая душа - потемки, а так хотелось бы, чтобы Анубис выбрал его, Осоркона. Часть жизни уш",VP,1,1,1
2124,гладить по голове,L,"- Сначала не говорила. А потом, когда я стала её успокаивать и [MASK], призналась. Сказала, что ей уже 26, а у неё всё ещё нет никого. Целочка. Некогда, мол, и негде с кем-то знакомиться. Сплошные тетради, уроки. А все её ровесники - давно переженились.",VP,1,1,1
2125,гладить по голове,L,"Разговаривать ни с кем отчаянно не хочется, но приходится, кровь из носу, сделать еще несколько звонков: родителям Меира, которые будут пасти девчонок всю неделю, моим собственным родителям и братьям, а также парочке университетских подруг. Все они, как один, с небольшими вариациями повторяют одни и те же помпезные слова. Каждый считает себя лично причастным и стремится поддержать мой моральный дух. А мне не нужны слова, я хочу, чтобы помолчали со мною рядом, потому что родственным душам никакие слова не требуются. Довольно и того, чтобы просто по[MASK].",VP,1,0,1
2126,за пояс заткнут,I,- А слабо вам майора [MASK]ь?,VP,0,0,0
2168,под каблуком,I,"""По помойкам!""- где-то за моей спиной грозно скомандовал женский голос, и перепуганные коллеги начали разбегаться. Я нырнул в свою любимую помойку и, скрежеща зубами, пробормотал: ""Будь проклята эта свобода, когда все мужики оказались [MASK] у фемины"".",PP,0,0,0
2169,под каблуком,I," Долговязый прыщавый юноша, которого Хизарь держал [MASK]. Отслуживший год в Афгане и не видевший войны. От того глупый. Необстрелянный. Не пуганный. ",PP,0,1,0
2170,под каблуком,I,"Главная трудность блестящего плана покорения столицы заключалась в том, что все эти старые денежные мешки, как правило, находились если и не [MASK] у ненаглядных женушек, то где-то рядом. И хотя некогда прекрасные половины давно превратились в морщинистых, заплывших жиром теток со сволочным характером, постоянно брюзжащих и вечно чем-то недовольных, расставаться с ними, папики не спешили. Многие удачной карьерой и служебным положением, были обязаны женам. Кому-то в супруги досталась любимая дочка большого чиновника, или генерала, кому родственница кого-нибудь из высокопоставленных особ. ",PP,0,0,0
2171,под каблуком,I," - Нет?.. - удивился я. И от её печально изучающего взгляда мне стало совсем не по себе. - Ах, ты, наверно, хочешь, чтоб я был у тебя [MASK]? - рискованно пошутил я, не очень надеясь, что она окажется в состоянии оценить мой юмор.",PP,0,1,0
2172,под каблуком,I," Хотят меня наказать? Выставить дураком , перед актерами? Такой вариант возможен !   Клан хочет помочь Инессе поставить меня к её ногам униженным клерком , мужичком [MASK] . Они не-то что плохо меня знают , они вообще не  знают людей,  которым нечего терять ! Мы им покажем !",PP,0,0,0
2173,под каблуком,I,"ой минуты Каспар получил великолепную возможность наблюдать, как непоколебимая тетка постепенно переходила во враждебный лагерь. А что ей оставалось делать? Ира поведала печальную историю о том, что она живет с отцом и мачехой, которая мечтает упечь ее в психушку и лишить всяких прав на жилье. Отец [MASK], дочь под колпаком... А ежели еще та еще и в подоле принесет, то малютку убьют в зародыше или сдадут в казенный дом. И к кому идти одинокой Ире как не к заступнику Александру, да пребудет он в добром здравии?! По крайней мере, долг будущей матери сообщить ему о зловещем замысле против е",PP,0,0,0
2174,под каблуком,I,"Мужикам, находящимся [MASK] супружниц, об охоте на крупного зверя оставалось только мечтать, довольствуясь зайцами и разной пернатой мелочью. И хотя такая охота многих не прельщала, но она устраивала супружниц, с которыми лучше не спорить. Баба всегда найдет тысячу способов доказать, что она права. Сходить в обход болота за крупной дичью удавалось не каждому. Подобных ходоков было немногим больше, нежели счастливчиков, владеющих тайной секретной тропы через гиблое место. Поэтому живности, обитающей по ту сторону болота, летом опасаться особенно было некого, слишком редко охотники тревожи",PP,0,1,0
2175,под каблуком,I,"ром вставала с левой ноги, то вполне могла начать склоку в общественном транспорте или в очереди в магазине. Она вечно шпыняла своих шалопаев-детей и носилась, как ошалелая, с громадными сумками между кинотеатром и магазином, чтобы в рабочее время успеть купить все необходимые продукты. Она держала [MASK] своего мужа и всё время грозилась бросить всё и уйти куда глаза глядят, потому что всё ей надоело до чёрта. Чтобы начать новую жизнь. Спокойную и только для себя. Чтобы слушать музыку, читать книги, следить за собой. Чтобы запломбировать зуб, который болит уже третий месяц, а у неё всё ",PP,0,1,0
2176,под каблуком,I,"ой армии в 1919 году политработником, в партии - с 20-го года. С 1921  года учится в МВТУ, Бауманском, начал с рабфака, занимался главным образом партработой, отличился в борьбе с троцкистами. Ушел из училища в 1925 году, не окончив, потому что открылась вакансия технического секретаря Оргбюро. Был [MASK] у его жены Голубцовой, расчетливой карьеристки. В 1930 стал техническим секретарем Политбюро. Каганович взял его в Московский комитет заведующим агитационно-массовым отделом, где он хорошо потрудился при партийных чистках. С 1934 года он уже в ЦК, зав. Отделом руководящих парторганов. В",PP,0,0,0
2177,под каблуком,I," Затем подошла ещё одна дама с внешностью и манерами школьной учительницы, предложив Алексею познакомиться со своим спутником - известным спортсменом Ласточкиным, который выглядел лет на десять её моложе. По тому, как одетый в дорогой шёлковый пиджак олимпиец постоянно кивал и повторял по делу и без дела ""Круто!"" и ""Замечательно!"", Алексей заключил, что он давно и безнадёжно пребывает [MASK], и его единственная задача - не более чем открывать своим именем нужные двери. ",PP,0,0,0
2178,под каблуком,I,"Вообще, если откровенно, не только говорить, а и думать об этом стыдно. Понимала. И все равно ничего не могла с собой поделать. Отношения обрастали каким-то пакостным грузом. Иногда хотелось сбросить его, и чувствовала себя готовой к этому - живут-то Костя с Ирушей, хоть и [MASK] он у нее, тихо, мирно, седьмой год живут, тут уж никуда не денешься,- но вдруг возникало что-нибудь новое, и все добрые намерения шли прахом.",PP,0,0,0
2179,под каблуком,L," так наивно срисую, -- пока чувствуешь [MASK] нефтяной запас,",PP,0,0,1
2180,под каблуком,L,"     Горбились очернелые покинутые кучи бревен, сухо крякали [MASK] насквозь промороженные лужи.",PP,0,1,1
2181,под каблуком,L," Так вот, выпав с той стороны, скатился на ночной ледок,  он  с большим самомнением,  упорствует [MASK], хотя и дает понять, что к середине дня смягчится.   Все еще скольжу, размахивая руками, пытаюсь удержаться на ногах... и вдруг понимаю, какая все суета...  За поисками истины упускаю главное - медленное, постепенное слияние начинается, я все больше с ней сливаюсь, с природой, и в конце концов полностью сольюсь, стану,  как говорил отец, травой, землей, и это принесет мне облегчение, надеюсь. Но еще есть дела.",PP,0,0,1
2182,удар ниже пояса,I,"И вот он, герой войны- вся грудь в орденах и медалях- встал на учет одновременно в военкомате, как участник войны, гвардии старший сержант запаса, и в спецкомендатуре- как поднадзорный, не имеющий права без разрешения коменданта, тылового старлея, покидать свой поселок на окраине городка. Это был ему [MASK].",NP,0,0,0
2183,удар ниже пояса,I,"Это был [MASK]. Дамы одновременно поднялись из-за стола, хоть для их грузных и расслабленных алкоголем тел это было не так-то просто. Они непременно вцепились бы друг другу в волосы, если бы именинница не встала и не вытянула вперед руки, создавая между ними барьер.",NP,1,1,0
2184,удар ниже пояса,I,"-Ах, как я нуждаюсь в богатом бойфренде! - Говорю я весело. Продолжаю стервозную политику, раз Роберто такие бабы нравятся. Заодно хочется немного развеять обстановку. Думаю, мой любимый поймет, что я пошутила... а если нет? Все равно уже поздно. Ну почему я никак не приучусь контролировать свой словесный понос? При  нынешнем финансовом положении Роберто такие шутки будут им восприняты как [MASK]. Что я за дура! Чем я только думаю?",NP,0,0,0
2185,удар ниже пояса,I,"шие, но стоило Екатерине Вилоровне заикнуться о посещении Мавзолея, как тон резко изменился. Степаненко с удивлением выслушивала односложные, на грани невежливости, отрицательные ответы: ""нет..."" ""невозможно..."" ""не могу..."" ""не знаю..."" Раздосадованная директриса не отступала: громоздила вопрос на вопрос, нажимала, отказывалась обижаться и прекращать разговор, а в итоге даже нанесла [MASK], напомнив неблагодарной подруге о том, как всего год назад в течение недели принимала в Питере ее пятнадцатилетнего недоросля - может, и не по первому разряду, но все-таки тоже не совсем на халяву.",NP,0,0,0
2186,удар ниже пояса,I,"Когда насладившаяся жизнью, загоревшая и полная сил для новых творческих свершений Марина вернулась в редакцию, ее ждал [MASK]. Удар был такой силы, как если бы его нанесли покрытой толстым слоем мазута шпалой. Вдобавок к сообщению о снятом очерке об Орловском, она нашла статью неизвестного ей автора о Мандэле Гейбелсе. Она начиналась словами: Небольшого роста, но ладно скроенный, Мандэл посвятил свою жизнь отстаиванию интересов русскоязычной общины... ",NP,1,0,0
2187,удар ниже пояса,I,"Это [MASK]. Дорогие дамы, покрутите в пальцах что-нибудь продолговатое. Со времён дедушки Фрейда ничего не изменилось в отношениях между мужчиной и женщиной, фаллические символы так и остались их важной составляющей. Так что возьмите в руки сигарету, ножку бокала и просто что-нибудь продолговатое, намекая мужчине, что вы не прочь проделать те же самые манипуляции, но уже не с этим предметом. Если вы добились того, что мужчина не сводит с вас глаз, опустите глаза и покачайте туфелькой. Подобные действия воспринимаются представителями сильной половины человечества, как очень чёткий эрот",NP,0,0,0
2188,удар ниже пояса,I," В редакции ""Московского вестника"" повисла не похоронная, а прямо-таки могильная тишина. Сотрудники передвигались исключительно на цыпочках. А главный редактор сразу скрылся у себя в кабинете и, словно мазохист из амстердамского Красного квартала, в десятый раз перечитывал злополучную статью на третьей полосе. Сколь ни был Клим раздражен и зол, он всё же не мог не признать, что материал сделан мастерски. И фотографии были подобраны, что называется, со вкусом. В общем, это по любому был [MASK].",NP,1,0,0
2189,удар ниже пояса,I,"    Это был [MASK], запрещенный прием. Алексей перестал улыбаться и провел ладонью по краю стола. Крашенинников искренне проклял себя в душе и пожелал самому себе поскорее сдохнуть. Но его опять заносило, теперь никак не остановиться.",NP,0,1,0
